expense_id,employee_id,department,seniority,submission_date,expense_date,category,amount,amount_local,currency,vendor_id,vendor_name,vendor_country,vendor_risk_score,payment_method,requires_approval,high_risk_category,has_receipt,receipt_quality,ocr_confidence,manual_review_required,num_attendees,project_code,cost_center,is_violation,violation_type,approval_status,approval_date,notes,employee_risk_score,previous_violations
73a9b157-b18c-4d3c-b216-66c59b46c660,EMP0085,Marketing,Senior,2024-01-01,2023-11-15,Conference,4498.63,3460.48,GBP,6ac54892-ea1c-4969-85a8-b4b849efccaf,Mack-Wiggins,Kiribati,0.8860458338358421,Corporate Card,True,False,True,0.26072258406750837,0.88368308761929,False,,,CC959,True,duplicate_submission,Pending,,Push rather identify pass. Camera weight task hope cultural there out and.,0.7774665163919258,2
2c85ae00-7e81-49da-8017-c0c83546f73f,EMP0007,Sales,Senior,2023-06-15,2023-05-28,Training,1891.57,1719.61,EUR,dc639a3e-d294-43d0-b0c9-781ad872d286,Payne-Lopez,Taiwan,0.9964632372048502,Personal Card,True,False,True,0.5927663835588541,0.7482433963799551,False,,,CC382,True,duplicate_submission,Pending,,,0.6675052259589896,5
9d8f5cb5-9f57-4a75-abbb-747e9196eaff,EMP0009,Sales,Director,2023-10-24,2023-09-13,Hardware,3146.01,4194.68,CAD,a85ec083-6dca-4abb-9db7-48f6a96f304e,"Bowman, Baker and Schwartz",Norfolk Island,0.053518783175727,Corporate Card,True,True,True,0.05238913268611067,0.8468621564654023,False,,,CC287,True,duplicate_submission,Pending,,,0.378543770325827,4
f7a8dc31-7dd4-4c81-b338-3e54a27290ab,EMP0057,Finance,Director,2025-01-30,2024-12-28,Training,1068.19,1424.25,CAD,cfef0880-815a-453b-b824-1b5ea08be3ca,"Fuller, Jones and Neal",Netherlands,0.3228827587050994,Invoice,True,False,True,0.1700663820794659,0.7572051693915823,False,,,CC100,True,duplicate_submission,Pending,,,0.1448802750904602,2
3087ea19-658a-45b3-b9a8-6435ab8c9f7e,EMP0033,Research,Senior,2024-11-25,2024-10-26,Office Supplies,605.43,67269.78,JPY,1cd5e2ca-a0db-48c6-851e-40db3dc223b6,"Lee, Leach and West",Guinea-Bissau,0.38290247305569647,Digital Wallet,False,False,True,0.792541743904323,0.7626866231709615,False,,PRJ9991,CC778,True,duplicate_submission,Pending,,,0.7184281113528554,4
567d81a7-2f4c-42d9-8366-c3fd37525265,EMP0093,Marketing,Mid-level,2024-01-15,2023-12-11,Office Supplies,515.59,515.59,USD,04a3e4e0-b3d5-4f01-8751-41c3846b121e,"Sullivan, Parks and Bradley",Peru,0.4762105326085243,Cash,False,False,True,0.7904748004611455,0.8145883864485025,False,,,CC394,True,duplicate_submission,Pending,,,0.786992550972586,0
54046027-0a3b-4a69-9cb8-87e4ce5f85d5,EMP0033,Research,Senior,2024-07-15,2024-06-13,Software Licenses,3189.88,4253.18,CAD,b9f77d04-0633-4e2a-90df-d07141b3b8da,Nelson-Ortiz,American Samoa,0.31398811001179205,Digital Wallet,True,False,True,0.2741810496717021,0.7734492299821031,False,,,CC110,True,duplicate_submission,Pending,,Owner pretty huge exist. Group budget moment local if school.,0.7184281113528554,4
3362200a-1dd8-498d-987f-34cab0e5d0d3,EMP0038,Research,Junior,2024-10-08,2024-08-23,International Travel,10678.94,14238.59,CAD,456105a6-01ce-4974-868f-cf9f9579b84c,Floyd-Thomas,Cyprus,0.775539201275726,Invoice,True,True,True,0.7980875710201,0.987630113202691,True,,,CC672,True,duplicate_submission,Pending,,,0.8634334290627419,4
dd82f586-1de3-415a-b26c-53a7325d650e,EMP0019,Marketing,Manager,2024-09-29,2024-08-08,Domestic Travel,1901.93,1463.03,GBP,114b37c9-857c-4537-b271-833ef880f665,Cantu-Long,Guyana,0.8956702264405304,Personal Card,False,False,True,0.3188834470978119,0.9435866327476612,False,,,CC317,True,duplicate_submission,Pending,,,0.13418629408751237,0
7395e4bc-c48f-4692-b5e8-0830f1c18cf4,EMP0079,Finance,Mid-level,2024-05-07,2024-04-01,International Travel,6719.51,746612.44,JPY,8d1596f3-01b8-4a04-b5ac-0c79d259e621,Diaz Group,Guyana,0.8438009976768155,Digital Wallet,True,True,True,0.348399834912536,0.9256837715666406,False,,,CC922,True,duplicate_submission,Pending,,,0.56974619064589,3
5f1cbcc0-5ad8-4891-9f92-2dcc75df9044,EMP0008,Marketing,Director,2023-06-03,2023-05-15,Conference,3196.26,3196.26,USD,cfef0880-815a-453b-b824-1b5ea08be3ca,"Fuller, Jones and Neal",Netherlands,0.3228827587050994,Corporate Card,True,False,True,0.07212973056485306,0.7555446366985015,False,,,CC415,True,duplicate_submission,Pending,,Commercial cover person strategy. Other especially crime.,0.8357048669025946,3
1e662199-aae4-40ae-95f9-2deb340b9af4,EMP0070,Engineering,Executive,2024-05-14,2024-03-20,Client Meals,711.3,79033.84,JPY,68cbd1ee-9726-4880-8fad-7f49440092ef,Kane-Mcconnell,Rwanda,0.6099621296753441,Digital Wallet,False,True,True,0.684044170546628,0.9777471855306619,False,9.0,,CC468,True,duplicate_submission,Pending,,,0.9597239142904959,2
67eb4048-90ed-4283-a75d-5f2298a129eb,EMP0013,Sales,Director,2023-11-27,2023-10-09,Office Supplies,793.35,721.23,EUR,1cd5e2ca-a0db-48c6-851e-40db3dc223b6,"Lee, Leach and West",Guinea-Bissau,0.38290247305569647,Invoice,False,False,True,0.08336599141078571,0.8751361498848824,False,,,CC981,True,duplicate_submission,Pending,,,0.2631439311091016,4
2b965501-2136-4446-aa17-fee35c253e83,EMP0067,Research,Executive,2024-01-28,2024-01-18,International Travel,8360.4,928933.29,JPY,614988ec-d669-4ad6-809f-b80a70c64031,"Chandler, Jones and Clayton",Bulgaria,0.21403321102054995,Invoice,True,True,True,0.2743162164404668,0.8821531505019274,True,,,CC689,True,duplicate_submission,Pending,,,0.3255353289061359,4
65b9c4d3-27e2-4bbb-b101-970bfa48d80d,EMP0071,Executive,Mid-level,2024-03-13,2024-02-08,Client Meals,852.99,1137.33,CAD,d5ae0f4e-eb30-4325-9307-73ba49d13628,Mitchell-Diaz,Botswana,0.9400542183938679,Digital Wallet,False,True,True,0.035824761762573765,0.9336686333688416,False,3.0,,CC234,True,duplicate_submission,Pending,,,0.9026859155392961,2
1feeec69-16ed-4e7f-87ae-0b94983b7213,EMP0011,Sales,Mid-level,2023-08-31,2023-08-02,International Travel,14678.08,14678.08,USD,64e928a0-859e-4824-bab0-63441ccc0b1d,"Melton, Washington and Lopez",Togo,0.07105563774551138,Personal Card,True,True,True,0.3899426729085106,0.7267523363244026,False,,,CC844,True,duplicate_submission,Pending,,,0.2668466500378547,5
49ebe8ce-163f-4f26-b198-06722c9d22d3,EMP0046,Research,Junior,2025-01-12,2024-12-31,International Travel,12474.98,1386108.73,JPY,614988ec-d669-4ad6-809f-b80a70c64031,"Chandler, Jones and Clayton",Bulgaria,0.21403321102054995,Digital Wallet,True,True,True,0.4365903860954392,0.7464988038931601,False,,,CC319,True,duplicate_submission,Pending,,,0.8620476119220083,3
6e551826-5e2e-4e71-8aa0-32a2e88bbb71,EMP0043,Research,Mid-level,2024-12-04,2024-11-19,Office Supplies,519.54,692.72,CAD,654b0008-03c6-449c-ac10-748b14b4ef5b,Adams PLC,French Polynesia,0.4311361762452578,Cash,False,False,True,0.7680989054918119,0.9417088873830751,False,,PRJ2325,CC172,True,duplicate_submission,Pending,,,0.6766051487859015,1
63902a6d-12ad-41f5-a0c4-96a3da7de078,EMP0073,Marketing,Mid-level,2024-03-05,2024-02-09,Domestic Travel,5742.87,638096.82,JPY,76f0d537-ae46-401c-868f-21c4d4c46722,Hull-Morris,Moldova,0.6898380175296277,Invoice,False,False,True,0.07325989308736647,0.9322140633793338,False,,PRJ7564,CC364,True,duplicate_submission,Pending,,,0.5843403466152017,1
7e469265-461d-4595-ba40-ed008eb4004b,EMP0020,Sales,Junior,2024-04-16,2024-03-12,Domestic Travel,4640.38,3569.52,GBP,9f9231cc-1ff5-4036-a2c8-f7504247a6e1,Martinez LLC,Mozambique,0.8247021438412551,Personal Card,False,False,True,0.2514209149622062,0.9205479053553324,False,,,CC829,True,duplicate_submission,Pending,,,0.10618911428716271,0
1c2235e9-9536-4907-864a-c2667922fa7c,EMP0057,Finance,Director,2023-08-13,2023-07-16,Client Meals,564.13,512.85,EUR,300e4500-93f3-4008-8e09-623cb7c31288,Moore-Burns,Austria,0.87530539668813,Digital Wallet,False,True,True,0.9837575301337255,0.8379598907726945,False,5.0,,CC398,True,duplicate_submission,Pending,,Cover about professor land. Tough age growth difficult.,0.1448802750904602,2
2b9834cd-808f-4985-9de2-a57aa3e1cec9,EMP0033,Research,Senior,2024-03-27,2024-02-25,Client Meals,740.61,82290.02,JPY,04a3e4e0-b3d5-4f01-8751-41c3846b121e,"Sullivan, Parks and Bradley",Peru,0.4762105326085243,Invoice,False,True,True,0.6654427998165063,0.7776774471730263,False,9.0,,CC502,True,duplicate_submission,Pending,,,0.7184281113528554,4
90be5936-ccb7-438d-83e2-a6cccd01804d,EMP0016,Executive,Director,2023-08-08,2023-07-06,Client Meals,1238.58,137619.68,JPY,f6a2b3ae-9e13-4c50-bb9f-fea80ea7373a,"Oliver, Simpson and Mora",Belize,0.77108648728801,Cash,False,True,True,0.6001389702338635,0.8289944058923898,False,7.0,,CC483,True,duplicate_submission,Pending,,Stock front claim environmental. Southern each system discover trouble standard.,0.679708597718865,4
e41b31fd-25ba-4a7d-a877-5c9722713428,EMP0093,Marketing,Mid-level,2024-06-06,2024-04-27,Team Meals,71.49,54.99,GBP,c5ebbfe6-0341-414e-8f12-82eba1d21841,"Paul, Perez and Hernandez",Suriname,0.7830279767794123,Cash,False,False,True,0.16079139727268021,0.9583685680790008,False,2.0,,CC160,True,duplicate_submission,Pending,,,0.786992550972586,0
f42327fd-e30a-4385-8828-4a02c3943917,EMP0070,Engineering,Executive,2024-03-06,2024-02-06,Office Supplies,742.67,990.23,CAD,1d5b42ba-e526-4f99-9eeb-0704002d98bd,"George, Gibson and Williams",Austria,0.44369439659388665,Cash,False,False,True,0.6587930390249026,0.9188573580487119,False,,,CC975,True,duplicate_submission,Pending,,,0.9597239142904959,2
f37b9348-87a9-46b5-b3e9-3acdaa92f582,EMP0023,Research,Executive,2023-09-01,2023-07-23,International Travel,19117.48,17379.53,EUR,0604223a-0e2d-45ed-aae9-f7e6a8db5bdf,Orr LLC,Peru,0.18015800030990348,Cash,True,True,True,0.5470509597896003,0.9778718733832609,False,,,CC846,True,duplicate_submission,Pending,,,0.8158920871832815,0
c65867e6-b03f-40dc-83b5-01d4b355d45d,EMP0084,Marketing,Senior,2023-10-10,2023-09-04,Office Supplies,119.52,119.52,USD,7e68759d-2d61-4a4c-b312-aac37d26a41a,Adams-Nielsen,Congo,0.5343607578584688,Corporate Card,False,False,True,0.9281398682365469,0.9720471161436115,False,,,CC562,True,duplicate_submission,Pending,,,0.35393684503192135,1
2152f22a-a5ff-40cd-bd64-d9c8d8168005,EMP0009,Sales,Director,2023-04-25,2023-03-29,Domestic Travel,2276.78,1751.37,GBP,9f9231cc-1ff5-4036-a2c8-f7504247a6e1,Martinez LLC,Mozambique,0.8247021438412551,Cash,False,False,True,0.09526376295464478,0.9068960802622753,False,,PRJ9203,CC476,True,duplicate_submission,Pending,,,0.378543770325827,4
4c5ecf02-335f-49b1-824f-fefe45501b74,EMP0038,Research,Junior,2023-04-16,2023-03-19,Office Supplies,129.16,117.42,EUR,1222a72a-f210-4128-8609-cb7ff417f3b6,King-Smith,Brazil,0.04724833245728732,Invoice,False,False,True,0.8988248351135857,0.9475948404685932,False,,,CC927,True,duplicate_submission,Pending,,,0.8634334290627419,4
6100a31b-87a0-4739-a5aa-b2da615d83a6,EMP0051,Engineering,Senior,2024-05-02,2024-04-01,Training,3162.57,4216.76,CAD,06a8e77f-e29b-44be-8a95-2573d0052bb1,Preston-Rios,Congo,0.2837358226024277,Personal Card,True,False,True,0.8644821206386291,0.9742879862819,False,,,CC598,True,duplicate_submission,Pending,,Be become kid thing may former federal. Record attention red court live term whom.,0.37791392754315023,3
4400672b-eca7-4f03-b1d5-0cdd61581671,EMP0018,Finance,Junior,2024-12-26,2024-12-04,International Travel,10546.1,1171788.84,JPY,9f9231cc-1ff5-4036-a2c8-f7504247a6e1,Martinez LLC,Mozambique,0.8247021438412551,Personal Card,True,True,True,0.07118773513344068,0.7830217513565368,False,,,CC729,True,duplicate_submission,Pending,,,0.333910522765971,2
83d3d560-4d6e-4c82-a898-9d7d90fff2d1,EMP0031,Research,Director,2024-09-17,2024-08-18,Hardware,1612.09,2149.46,CAD,c6edbd93-7af2-4a28-b181-5920c6d3accd,Ware-Mason,Falkland Islands (Malvinas),0.7843492229037423,Corporate Card,True,True,True,0.5832367947127408,0.9113828814192664,False,,PRJ6965,CC683,True,duplicate_submission,Pending,,,0.8810105418290438,2
11613903-f3fc-446d-ada4-c4a4e1efeb8e,EMP0036,Finance,Mid-level,2024-01-27,2023-12-09,Software Licenses,502.07,502.07,USD,a85ec083-6dca-4abb-9db7-48f6a96f304e,"Bowman, Baker and Schwartz",Norfolk Island,0.053518783175727,Invoice,True,False,True,0.20590813566407318,0.9941139725424379,False,,PRJ1369,CC138,True,duplicate_submission,Pending,,,0.4944337085655707,5
af4d584c-31da-4515-b11a-e66738ba8ab6,EMP0070,Engineering,Executive,2023-04-12,2023-03-13,Conference,8119.25,6245.57,GBP,06a8e77f-e29b-44be-8a95-2573d0052bb1,Preston-Rios,Congo,0.2837358226024277,Invoice,True,False,True,0.3940494455464879,0.73891996284064,False,,PRJ2946,CC241,True,duplicate_submission,Pending,,Threat defense so coach. Level process who sign season give.,0.9597239142904959,2
41505d6c-8e2a-4f49-aa08-ddf526437333,EMP0063,HR,Mid-level,2023-03-28,2023-02-24,International Travel,2620.88,2016.06,GBP,f251bbb6-d733-4ae7-80c1-7e25c69eec58,Washington Inc,France,0.24201567156208192,Digital Wallet,True,True,True,0.014533668429492552,0.951650741185089,False,,,CC973,True,duplicate_submission,Pending,,,0.08586334684094066,0
1ef92b13-2a2b-4fcf-b499-f04b32b3b61f,EMP0093,Marketing,Mid-level,2023-03-02,2023-01-07,Client Meals,122.78,13642.25,JPY,dd019350-8384-402f-a198-cff0ae06a449,Campbell-Combs,Myanmar,0.6369935091606986,Personal Card,False,True,True,0.6760364791505094,0.9030892549575289,False,7.0,,CC733,True,duplicate_submission,Pending,,,0.786992550972586,0
4294588b-1166-4c8d-ae2f-dca3e06564d8,EMP0025,Engineering,Mid-level,2023-06-24,2023-06-08,Client Meals,386.82,351.65,EUR,dd019350-8384-402f-a198-cff0ae06a449,Campbell-Combs,Myanmar,0.6369935091606986,Digital Wallet,False,True,True,0.20832063602127393,0.7120227188162562,False,8.0,,CC402,True,duplicate_submission,Pending,,,0.5572975754883945,1
abc4d481-0ec1-4740-a5bc-34b3753b1fcc,EMP0010,Sales,Senior,2023-09-19,2023-08-10,Client Meals,233.17,211.97,EUR,300e4500-93f3-4008-8e09-623cb7c31288,Moore-Burns,Austria,0.87530539668813,Personal Card,False,True,True,0.9272113752009156,0.8750718144982532,False,3.0,PRJ6406,CC989,True,duplicate_submission,Pending,,,0.5402009697532534,0
23b6b417-1552-4bc4-a9af-d8b01d005c33,EMP0008,Marketing,Director,2024-07-07,2024-05-24,Conference,1582.72,1582.72,USD,a857af61-ea60-49d9-9a34-639b0590c868,Barnett-Mcpherson,Cocos (Keeling) Islands,0.9334152005301938,Digital Wallet,True,False,True,0.8603890619104877,0.7770098036888737,True,,,CC540,True,duplicate_submission,Pending,,,0.8357048669025946,3
933044fd-eab9-45e5-94d3-d1a992d875b1,EMP0054,Marketing,Executive,2023-03-07,2023-02-03,Client Meals,255.35,255.35,USD,f6a2b3ae-9e13-4c50-bb9f-fea80ea7373a,"Oliver, Simpson and Mora",Belize,0.77108648728801,Invoice,False,True,True,0.5622059092332802,0.7715012849306778,False,5.0,,CC590,True,duplicate_submission,Pending,,,0.42185004061086584,5
aaab64c4-c4d5-4721-bdb8-4663b9ab1231,EMP0069,Sales,Director,2023-06-29,2023-06-11,International Travel,11652.27,8963.28,GBP,3c89c428-dd8b-46bb-b8ef-d33aaacf358d,Cohen-Lewis,Angola,0.30905979818894924,Digital Wallet,True,True,True,0.002678900601597145,0.8639115417825205,False,,PRJ4721,CC948,True,duplicate_submission,Pending,,,0.5600275175359596,1
4a2fa9f3-7096-42d5-9ff5-0ce802b2dfc0,EMP0012,Finance,Manager,2024-06-23,2024-05-16,Client Meals,486.65,648.87,CAD,300e4500-93f3-4008-8e09-623cb7c31288,Moore-Burns,Austria,0.87530539668813,Personal Card,False,True,True,3.373940294870703e-05,0.7426439647591252,False,3.0,,CC199,True,duplicate_submission,Pending,,,0.3554568030609757,2
5e61b712-b3c4-41e5-a8e0-cf8e6474114b,EMP0028,HR,Manager,2024-05-28,2024-05-12,Office Supplies,314.65,314.65,USD,4490b4ee-9c70-4592-91bc-47bd8c629a2e,Brown-Rogers,Kyrgyz Republic,0.5191811598233254,Digital Wallet,False,False,False,0.8059122564888398,0.8021188151266208,False,,PRJ3702,CC247,True,duplicate_submission,Pending,,Everything term whether design. Toward plant from newspaper energy control.,0.23088455182076406,3
7141001f-e2bd-48f1-bebf-06e8c49c7b8a,EMP0028,HR,Manager,2024-02-05,2023-12-30,International Travel,1971.22,1971.22,USD,7a60878a-3de3-40d2-886c-254af41c80e5,Mann-Coffey,Cuba,0.976689430593768,Personal Card,True,True,True,0.7340682500300745,0.7870029795669974,False,,,CC650,True,duplicate_submission,Pending,,,0.23088455182076406,3
43970d3e-7038-4372-b203-eb843780753b,EMP0006,Marketing,Executive,2023-05-20,2023-05-02,Client Meals,522.08,401.6,GBP,dd019350-8384-402f-a198-cff0ae06a449,Campbell-Combs,Myanmar,0.6369935091606986,Corporate Card,False,True,True,0.09544898230620724,0.7703310943284044,True,9.0,PRJ8695,CC653,True,duplicate_submission,Pending,,,0.3174578909553505,5
b4b4b67e-c7de-46c9-b68f-359b94742db9,EMP0071,Executive,Mid-level,2023-06-11,2023-05-13,Office Supplies,1399.99,1399.99,USD,37331e1e-9c69-44f0-bcb8-b1463208674b,Sanders PLC,Netherlands Antilles,0.8079888665731314,Digital Wallet,False,False,True,0.874225471431238,0.9421924434578829,False,,PRJ7115,CC771,True,duplicate_submission,Pending,,,0.9026859155392961,2
e94f9f81-8ab7-43b3-bc7b-5687f824f3d3,EMP0049,Research,Manager,2024-03-16,2024-02-14,Client Meals,476.87,366.82,GBP,42409787-1da9-4266-b50d-9405860342fd,Shaw Ltd,Antigua and Barbuda,0.9760373571165112,Cash,False,True,True,0.46848197583286266,0.8211147836615257,False,8.0,,CC491,True,duplicate_submission,Pending,,Trouble loss fact friend. Down project four you western. Any some yes toward head season cultural.,0.10536956393373076,0
4d7f1aa4-c11d-4f9b-b4d2-8ea6f02f58f9,EMP0035,Research,Junior,2023-12-07,2023-11-05,Office Supplies,466.17,621.56,CAD,1222a72a-f210-4128-8609-cb7ff417f3b6,King-Smith,Brazil,0.04724833245728732,Personal Card,False,False,True,0.006219675879003739,0.9467270297548306,False,,PRJ6666,CC394,True,duplicate_submission,Pending,,,0.3093095358408242,0
499466b5-9139-448a-9c53-d5e273bbdb98,EMP0082,Finance,Director,2023-06-10,2023-05-26,Domestic Travel,2835.17,2835.17,USD,f251bbb6-d733-4ae7-80c1-7e25c69eec58,Washington Inc,France,0.24201567156208192,Digital Wallet,False,False,True,0.8675119934986651,0.889676582631404,False,,PRJ4603,CC819,True,duplicate_submission,Pending,,,0.22794274721102392,2
f179884f-380e-4a63-87d7-ca419d363ff0,EMP0057,Finance,Director,2025-01-04,2024-12-22,International Travel,12346.04,11223.67,EUR,1949d963-69cf-4aaf-b857-a19baeecac2a,White Inc,Saint Pierre and Miquelon,0.15924460672505525,Corporate Card,True,True,True,0.32791902006997464,0.8868060265137235,False,,,CC463,True,duplicate_submission,Pending,,Serious piece north society.,0.1448802750904602,2
a7264246-fc31-4c8f-8263-25a752a1496e,EMP0091,Sales,Director,2023-11-03,2023-09-26,Domestic Travel,6182.96,5620.87,EUR,bb8285b5-0366-49ec-aca5-d28b025a9472,Barnett and Sons,Cote d'Ivoire,0.7220618938586955,Corporate Card,False,False,True,0.13416018833506216,0.8776970471048939,False,,,CC752,True,duplicate_submission,Pending,,,0.5445716833330935,5
b6532257-9478-4fc7-aa45-9c2935c5e2c3,EMP0044,Finance,Manager,2024-02-14,2024-01-13,Client Meals,663.39,603.08,EUR,dd019350-8384-402f-a198-cff0ae06a449,Campbell-Combs,Myanmar,0.6369935091606986,Invoice,False,True,True,0.12353971957769772,0.7064715391967816,False,6.0,,CC446,True,duplicate_submission,Pending,,Cell federal prepare compare force. Say knowledge huge four hear. Knowledge interview suggest.,0.018024878983312953,0
2ff58916-d4da-4480-ac05-4af99e9aff1f,EMP0088,HR,Manager,2024-10-03,2024-08-21,Team Meals,294.21,392.28,CAD,42409787-1da9-4266-b50d-9405860342fd,Shaw Ltd,Antigua and Barbuda,0.9760373571165112,Digital Wallet,False,False,True,0.498214812963372,0.9456867981583568,False,5.0,,CC557,True,duplicate_submission,Pending,,,0.5724311993175709,0
6b22aac4-e260-4c1e-b780-9d205903f80c,EMP0056,Marketing,Manager,2023-08-08,2023-06-23,Training,1554.86,1413.51,EUR,bacc9de8-f527-49aa-90cd-c042cea9ce59,Johnson Group,Lesotho,0.561848599223319,Corporate Card,True,False,True,0.8413560044180138,0.9419907777663302,False,,PRJ3270,CC654,True,duplicate_submission,Pending,,Eight above professional require general article plan. Drop affect analysis human election.,0.9479488668337804,2
f73de69b-cdf1-491a-8d67-0523052397fb,EMP0024,Engineering,Mid-level,2024-10-19,2024-09-17,Domestic Travel,1112.3,1483.07,CAD,7a60878a-3de3-40d2-886c-254af41c80e5,Mann-Coffey,Cuba,0.976689430593768,Corporate Card,False,False,True,0.49341549832338616,0.76100573979281,True,,,CC598,True,duplicate_submission,Pending,,,0.2577413888880551,0
abc1d907-13f4-4bee-a83e-d82592986627,EMP0065,Finance,Mid-level,2024-06-05,2024-05-13,Office Supplies,332.1,442.8,CAD,7e68759d-2d61-4a4c-b312-aac37d26a41a,Adams-Nielsen,Congo,0.5343607578584688,Invoice,False,False,True,0.7302176884365859,0.7153940883524393,False,,PRJ2884,CC511,True,duplicate_submission,Pending,,Role she kid. Up where close available wide finally seven.,0.8543339023688052,2
10775a96-fd30-4eae-8533-e461d19a6f42,EMP0045,Sales,Junior,2023-12-21,2023-11-05,Domestic Travel,4288.67,3898.79,EUR,76f0d537-ae46-401c-868f-21c4d4c46722,Hull-Morris,Moldova,0.6898380175296277,Corporate Card,False,False,True,0.40852038541575464,0.9593413292736133,True,,,CC707,True,duplicate_submission,Pending,,,0.3903163654121381,0
357fd0d8-a902-4143-b6de-4320f12debfc,EMP0060,Engineering,Senior,2024-09-12,2024-08-08,Training,926.83,102980.64,JPY,6ac54892-ea1c-4969-85a8-b4b849efccaf,Mack-Wiggins,Kiribati,0.8860458338358421,Invoice,True,False,True,0.09140229713696213,0.8123303128176609,False,,,CC828,True,duplicate_submission,Pending,,Mrs always line conference. Say garden expert security.,0.01994847328805549,1
8014625a-a862-41fe-b1fe-c31aba8ec65b,EMP0013,Sales,Director,2024-06-10,2024-06-01,Domestic Travel,9109.96,8281.78,EUR,7df2a399-e178-4b09-b37e-00408c556e30,Montoya and Sons,Tanzania,0.08135853409967364,Cash,False,False,True,0.04392226953403877,0.8951341886173401,False,,,CC690,True,duplicate_submission,Pending,,,0.2631439311091016,4
9f2c7304-a5df-4120-8a88-503e7fa6c098,EMP0085,Marketing,Senior,2023-12-13,2023-11-06,International Travel,11087.73,14783.64,CAD,3c89c428-dd8b-46bb-b8ef-d33aaacf358d,Cohen-Lewis,Angola,0.30905979818894924,Digital Wallet,True,True,True,0.9693224214884809,0.7895170010774786,False,,,CC417,True,duplicate_submission,Pending,,Debate he walk.,0.7774665163919258,2
105c171e-fcc6-4306-ac6f-88c9a1b03871,EMP0069,Sales,Director,2025-01-24,2024-12-14,Hardware,1695.52,1541.38,EUR,f6a7daa8-9566-4575-bd23-34c5018edb0e,"Bryant, Jones and Thompson",Netherlands,0.0016798787849491292,Digital Wallet,True,True,True,0.9700180507233299,0.9551661316975875,False,,,CC334,True,duplicate_submission,Pending,,,0.5600275175359596,1
be7e9639-23d9-4423-9f99-decf9dd6d80d,EMP0050,Sales,Director,2023-11-25,2023-10-27,Team Meals,360.48,277.29,GBP,595ae927-31db-4558-afa7-37e1910274be,"Porter, Lawrence and Ward",Nigeria,0.987542440757735,Invoice,False,False,True,0.15621382772344916,0.9857324517246631,False,4.0,PRJ6999,CC937,True,duplicate_submission,Pending,,,0.18074614633116648,4
5bd9cd98-8dd1-4aca-b168-82cc3d1b1797,EMP0071,Executive,Mid-level,2024-09-14,2024-08-28,Domestic Travel,4831.29,536810.35,JPY,2dc535de-992a-43f9-a2c6-a00904eacba8,Sanford and Sons,Norfolk Island,0.6470587511046095,Corporate Card,False,False,False,0.6769273727542996,0.7894210630557584,False,,,CC414,True,duplicate_submission,Pending,,,0.9026859155392961,2
9bc20584-702c-4321-9a0e-1aaea9a6abb3,EMP0080,HR,Director,2024-05-25,2024-04-22,International Travel,3960.7,3046.69,GBP,114b37c9-857c-4537-b271-833ef880f665,Cantu-Long,Guyana,0.8956702264405304,Invoice,True,True,True,0.5145027702071746,0.8125648211475018,False,,,CC527,True,duplicate_submission,Pending,,,0.7381897689155954,1
58760cc8-4b6d-4ab2-88b9-c97c42e4e4fc,EMP0005,HR,Director,2024-01-09,2023-12-06,Office Supplies,502.78,502.78,USD,7e68759d-2d61-4a4c-b312-aac37d26a41a,Adams-Nielsen,Congo,0.5343607578584688,Personal Card,False,False,True,0.7303950145069046,0.7913228333265098,False,,,CC326,True,duplicate_submission,Pending,,,0.27777057318864895,0
b4e69508-ebea-408e-b16b-5a75de5cd5ba,EMP0042,Research,Junior,2023-09-10,2023-08-24,Office Supplies,245.81,223.47,EUR,e661f417-73d1-483d-9650-16dfcfa20746,Harper-Weber,Kuwait,0.07102856260553747,Invoice,False,False,True,0.6229047895625138,0.9252155217598989,False,,,CC873,True,duplicate_submission,Pending,,,0.9348419092435202,0
9464f9bc-b7db-485d-b2e4-85ac180b8314,EMP0098,Marketing,Junior,2023-04-07,2023-02-24,Client Meals,266.36,266.36,USD,42409787-1da9-4266-b50d-9405860342fd,Shaw Ltd,Antigua and Barbuda,0.9760373571165112,Personal Card,False,True,True,0.8255128563943742,0.82630891692827,False,8.0,,CC570,True,duplicate_submission,Pending,,,0.8902253532029172,2
5d9a7f43-c4b3-44e9-91f5-aa0cf4a0f61c,EMP0086,Sales,Senior,2023-06-20,2023-05-23,Office Supplies,330.0,300.0,EUR,37331e1e-9c69-44f0-bcb8-b1463208674b,Sanders PLC,Netherlands Antilles,0.8079888665731314,Cash,False,False,True,0.3167405696216157,0.9840115691124227,False,,,CC445,True,duplicate_submission,Pending,,Skin community beyond very. Field site friend and. Laugh often hit arrive.,0.2985735722920174,0
d69150a1-eb75-4ed2-8c76-7ca804bb6601,EMP0017,Sales,Senior,2023-03-24,2023-02-21,Client Meals,704.17,938.89,CAD,595ae927-31db-4558-afa7-37e1910274be,"Porter, Lawrence and Ward",Nigeria,0.987542440757735,Personal Card,False,True,True,0.4485973066309973,0.9822301532079273,False,5.0,,CC138,True,duplicate_submission,Pending,,,0.9930654663558559,5
