expense_id,employee_id,department,submission_date,expense_date,amount,currency,vendor,category,payment_method,has_justification,is_violation
EXP000657,EMP021,HR,6/10/2024,5/12/2024,65.91,USD,Office Store,Office Supplies,Corporate Card,TRUE,FALSE
EXP000658,EMP017,Sales,4/7/2024,3/28/2024,3865.77,USD,Tech Store,Technology,Personal Card,TRUE,TRUE
EXP000659,EMP015,Finance,12/1/2024,11/2/2024,1204.17,USD,Training Corp,Technology,Corporate Card,TRUE,FALSE
EXP000660,EMP035,Marketing,7/29/2024,7/8/2024,321.9,USD,Online Retailer,Technology,Corporate Card,TRUE,FALSE
EXP000661,EMP002,Marketing,11/6/2024,10/19/2024,152.77,USD,Restaurant A,Meals,Corporate Card,TRUE,FALSE
EXP000662,EMP021,Engineering,9/22/2024,9/3/2024,297.25,USD,Training Corp,Office Supplies,Personal Card,TRUE,FALSE
EXP000663,EMP050,Marketing,5/17/2024,5/13/2024,1389.42,USD,Office Store,Technology,Personal Card,TRUE,FALSE
EXP000664,EMP038,HR,12/6/2024,12/5/2024,322.28,USD,Office Store,Training,Cash,TRUE,FALSE
EXP000665,EMP041,Sales,4/7/2024,3/17/2024,125.92,USD,Local Restaurant,Meals,Personal Card,TRUE,FALSE
EXP000666,EMP015,Marketing,11/23/2024,11/19/2024,499.36,USD,Hotel Chain,Technology,Personal Card,TRUE,FALSE
EXP000667,EMP021,Sales,2/27/2024,2/8/2024,977.07,USD,Office Store,Technology,Cash,TRUE,FALSE
EXP000668,EMP020,Marketing,5/16/2024,4/18/2024,2263.05,USD,Tech Store,Travel,Corporate Card,TRUE,FALSE
EXP000669,EMP040,Sales,11/1/2024,10/8/2024,3420.46,USD,Airlines Corp,Travel,Personal Card,TRUE,FALSE
EXP000670,EMP017,Marketing,7/1/2024,6/14/2024,389.93,USD,Office Store,Office Supplies,Corporate Card,TRUE,TRUE
EXP000671,EMP030,Marketing,9/16/2024,9/6/2024,594.69,USD,Training Corp,Travel,Cash,TRUE,FALSE
EXP000672,EMP040,Sales,3/12/2024,3/2/2024,85.7,USD,Local Restaurant,Meals,Personal Card,TRUE,FALSE
EXP000673,EMP048,Finance,7/16/2024,7/3/2024,717.31,USD,Local Restaurant,Technology,Corporate Card,TRUE,FALSE
EXP000674,EMP022,Finance,3/13/2024,2/15/2024,132.68,USD,Office Store,Meals,Cash,TRUE,TRUE
EXP000675,EMP033,Engineering,10/21/2024,10/21/2024,467.48,USD,Hotel Chain,Office Supplies,Personal Card,TRUE,TRUE
EXP000676,EMP002,Engineering,4/23/2024,4/9/2024,813.03,USD,Training Corp,Training,Cash,TRUE,FALSE
EXP000677,EMP042,Finance,2/24/2024,2/11/2024,77.06,USD,Restaurant A,Office Supplies,Personal Card,TRUE,FALSE
EXP000678,EMP041,Marketing,1/23/2024,1/19/2024,3581.09,USD,Restaurant A,Travel,Cash,TRUE,TRUE
EXP000679,EMP027,Finance,11/17/2024,10/29/2024,158.51,USD,Office Store,Office Supplies,Corporate Card,TRUE,FALSE
EXP000680,EMP019,Finance,7/17/2024,6/27/2024,268.69,USD,Training Corp,Office Supplies,Cash,FALSE,FALSE
EXP000681,EMP016,Engineering,1/12/2024,12/14/2023,819,USD,Online Retailer,Technology,Cash,TRUE,FALSE
EXP000682,EMP048,Marketing,1/1/2024,12/5/2023,994.6,USD,Local Restaurant,Travel,Personal Card,FALSE,FALSE
EXP000683,EMP015,Finance,6/8/2024,5/23/2024,205.93,USD,Local Restaurant,Technology,Corporate Card,TRUE,FALSE
EXP000684,EMP002,Engineering,9/10/2024,8/11/2024,141.62,USD,Online Retailer,Office Supplies,Personal Card,TRUE,FALSE
EXP000685,EMP043,HR,3/19/2024,3/16/2024,91.29,USD,Online Retailer,Office Supplies,Corporate Card,TRUE,FALSE
EXP000686,EMP047,Marketing,5/3/2024,4/11/2024,121.96,USD,Airlines Corp,Meals,Corporate Card,TRUE,FALSE
EXP000687,EMP027,HR,12/1/2024,11/15/2024,68.3,USD,Local Restaurant,Training,Cash,TRUE,FALSE
EXP000688,EMP045,Sales,9/11/2024,8/31/2024,616.57,USD,Local Restaurant,Technology,Personal Card,TRUE,FALSE
EXP000689,EMP002,HR,2/11/2024,2/9/2024,807.34,USD,Online Retailer,Training,Corporate Card,TRUE,FALSE
EXP000690,EMP034,Finance,6/29/2024,6/3/2024,1417.67,USD,Local Restaurant,Technology,Personal Card,TRUE,FALSE
EXP000691,EMP011,Finance,12/30/2024,12/17/2024,1558.31,USD,Hotel Chain,Technology,Corporate Card,TRUE,FALSE
EXP000692,EMP007,Sales,9/8/2024,9/4/2024,1156.72,USD,Airlines Corp,Technology,Corporate Card,TRUE,FALSE
EXP000693,EMP026,Engineering,8/9/2024,8/9/2024,201.61,USD,Office Store,Training,Cash,TRUE,FALSE
EXP000694,EMP022,Engineering,7/21/2024,7/13/2024,140.8,USD,Training Corp,Meals,Personal Card,TRUE,TRUE
EXP000695,EMP043,Marketing,1/17/2024,1/16/2024,528.96,USD,Tech Store,Travel,Corporate Card,TRUE,FALSE
EXP000696,EMP010,Finance,7/25/2024,7/2/2024,1343.33,USD,Office Store,Technology,Corporate Card,TRUE,FALSE
EXP000697,EMP031,Marketing,3/15/2024,3/12/2024,210.45,USD,Hotel Chain,Training,Cash,TRUE,FALSE
EXP000698,EMP025,Engineering,1/23/2024,1/2/2024,2402.66,USD,Local Restaurant,Training,Corporate Card,FALSE,TRUE
EXP000699,EMP011,Finance,4/27/2024,4/14/2024,1402.51,USD,Restaurant A,Technology,Personal Card,TRUE,FALSE
EXP000700,EMP037,Sales,1/15/2024,1/7/2024,483.79,USD,Restaurant A,Technology,Cash,TRUE,FALSE
EXP000701,EMP031,Finance,6/13/2024,5/18/2024,427.99,USD,Hotel Chain,Technology,Cash,TRUE,FALSE
EXP000702,EMP043,Engineering,1/16/2024,1/12/2024,153.48,USD,Hotel Chain,Training,Cash,TRUE,FALSE
EXP000703,EMP028,Sales,12/3/2024,11/7/2024,1057.19,USD,Hotel Chain,Technology,Corporate Card,TRUE,FALSE
EXP000704,EMP040,HR,11/3/2024,10/7/2024,948.77,USD,Airlines Corp,Training,Corporate Card,FALSE,FALSE
EXP000705,EMP003,Finance,11/11/2024,11/7/2024,239.09,USD,Tech Store,Office Supplies,Corporate Card,FALSE,FALSE
EXP000706,EMP039,HR,11/25/2024,11/7/2024,683.7,USD,Restaurant A,Training,Personal Card,TRUE,FALSE
EXP000707,EMP041,HR,11/13/2024,11/11/2024,436.41,USD,Office Store,Training,Personal Card,TRUE,FALSE
EXP000708,EMP048,Marketing,2/15/2024,2/2/2024,834.76,USD,Online Retailer,Training,Personal Card,TRUE,FALSE
EXP000709,EMP040,HR,6/24/2024,6/1/2024,634.07,USD,Hotel Chain,Training,Personal Card,TRUE,FALSE
EXP000710,EMP023,Marketing,7/20/2024,6/27/2024,112.29,USD,Tech Store,Training,Corporate Card,TRUE,FALSE
EXP000711,EMP006,Marketing,3/30/2024,3/14/2024,152.99,USD,Local Restaurant,Meals,Personal Card,TRUE,FALSE
EXP000712,EMP012,Sales,4/6/2024,4/1/2024,153.45,USD,Tech Store,Meals,Personal Card,TRUE,FALSE
EXP000713,EMP005,Engineering,1/1/2024,12/6/2023,254.17,USD,Training Corp,Training,Corporate Card,TRUE,FALSE
EXP000714,EMP011,Marketing,5/29/2024,5/28/2024,280.36,USD,Online Retailer,Meals,Personal Card,TRUE,TRUE
EXP000715,EMP048,Engineering,9/24/2024,9/16/2024,291.3,USD,Restaurant A,Technology,Corporate Card,TRUE,FALSE
EXP000716,EMP018,HR,12/16/2024,11/30/2024,357.17,USD,Hotel Chain,Training,Corporate Card,TRUE,TRUE
EXP000717,EMP048,Marketing,5/6/2024,5/2/2024,1055.25,USD,Hotel Chain,Training,Corporate Card,TRUE,FALSE
EXP000718,EMP046,Marketing,8/19/2024,7/25/2024,203.3,USD,Office Store,Travel,Cash,TRUE,FALSE
EXP000719,EMP033,HR,7/14/2024,6/21/2024,863.76,USD,Online Retailer,Training,Corporate Card,TRUE,FALSE
EXP000720,EMP020,Marketing,12/26/2024,12/16/2024,358.82,USD,Restaurant A,Training,Personal Card,TRUE,FALSE
EXP000721,EMP036,Finance,8/16/2024,7/21/2024,194.45,USD,Office Store,Office Supplies,Cash,TRUE,FALSE
EXP000722,EMP004,Marketing,9/22/2024,8/27/2024,82.94,USD,Local Restaurant,Meals,Corporate Card,TRUE,FALSE
EXP000723,EMP003,HR,9/1/2024,8/14/2024,88.01,USD,Office Store,Office Supplies,Personal Card,TRUE,FALSE
EXP000724,EMP043,Marketing,4/28/2024,4/15/2024,1561.06,USD,Airlines Corp,Travel,Cash,TRUE,FALSE
EXP000725,EMP039,Finance,2/15/2024,1/24/2024,191.58,USD,Training Corp,Office Supplies,Corporate Card,TRUE,FALSE
EXP000726,EMP009,Engineering,10/2/2024,9/26/2024,757.32,USD,Restaurant A,Technology,Corporate Card,TRUE,FALSE
EXP000727,EMP047,Finance,10/18/2024,10/15/2024,535.68,USD,Restaurant A,Technology,Corporate Card,TRUE,FALSE
EXP000728,EMP027,Finance,9/20/2024,8/28/2024,1011.98,USD,Restaurant A,Technology,Cash,FALSE,FALSE
EXP000729,EMP015,HR,8/17/2024,7/22/2024,210.88,USD,Airlines Corp,Office Supplies,Personal Card,TRUE,FALSE
EXP000730,EMP003,Finance,9/14/2024,8/20/2024,218.95,USD,Training Corp,Technology,Cash,TRUE,FALSE
EXP000731,EMP045,Finance,3/29/2024,3/20/2024,140.49,USD,Restaurant A,Office Supplies,Cash,FALSE,FALSE
EXP000732,EMP011,Engineering,3/3/2024,2/22/2024,177.28,USD,Tech Store,Office Supplies,Corporate Card,TRUE,FALSE
EXP000733,EMP042,Sales,12/27/2024,12/13/2024,56.35,USD,Restaurant A,Meals,Corporate Card,FALSE,FALSE
EXP000734,EMP049,Engineering,1/16/2024,1/6/2024,225.91,USD,Online Retailer,Training,Cash,FALSE,FALSE
EXP000735,EMP006,Marketing,7/26/2024,7/5/2024,342.57,USD,Tech Store,Office Supplies,Cash,TRUE,TRUE
EXP000736,EMP024,HR,4/7/2024,3/31/2024,76.08,USD,Training Corp,Office Supplies,Personal Card,TRUE,FALSE
EXP000737,EMP027,Finance,5/31/2024,5/5/2024,77.25,USD,Office Store,Training,Cash,TRUE,TRUE
EXP000738,EMP004,Marketing,9/11/2024,8/24/2024,2040.85,USD,Hotel Chain,Travel,Corporate Card,TRUE,FALSE
EXP000739,EMP037,Sales,5/8/2024,5/8/2024,2001.02,USD,Restaurant A,Travel,Cash,TRUE,FALSE
EXP000740,EMP017,Sales,11/7/2024,10/14/2024,104.19,USD,Airlines Corp,Meals,Cash,TRUE,FALSE
EXP000741,EMP023,Finance,3/13/2024,2/27/2024,1462.73,USD,Office Store,Technology,Corporate Card,TRUE,FALSE
EXP000742,EMP034,Marketing,1/19/2024,12/21/2023,103.71,USD,Training Corp,Meals,Personal Card,TRUE,FALSE
EXP000743,EMP022,HR,5/1/2024,4/20/2024,255.89,USD,Restaurant A,Training,Cash,TRUE,FALSE
EXP000744,EMP033,Finance,9/20/2024,9/13/2024,143.43,USD,Hotel Chain,Office Supplies,Personal Card,TRUE,FALSE
EXP000745,EMP039,Engineering,6/10/2024,6/4/2024,198.4,USD,Local Restaurant,Office Supplies,Personal Card,TRUE,FALSE
EXP000746,EMP049,Finance,9/28/2024,9/24/2024,288.23,USD,Restaurant A,Office Supplies,Corporate Card,FALSE,FALSE
EXP000747,EMP013,Marketing,10/26/2024,10/24/2024,64.19,USD,Hotel Chain,Meals,Corporate Card,TRUE,FALSE
EXP000748,EMP002,Engineering,4/22/2024,3/29/2024,420.49,USD,Airlines Corp,Training,Corporate Card,FALSE,FALSE
EXP000749,EMP025,HR,4/25/2024,4/3/2024,201.05,USD,Hotel Chain,Office Supplies,Cash,TRUE,FALSE
EXP000750,EMP013,Sales,10/1/2024,9/13/2024,710.05,USD,Tech Store,Technology,Personal Card,TRUE,FALSE
EXP000751,EMP009,Finance,2/7/2024,1/23/2024,229.55,USD,Online Retailer,Office Supplies,Cash,TRUE,FALSE
EXP000752,EMP046,HR,5/27/2024,5/8/2024,681.81,USD,Training Corp,Office Supplies,Personal Card,TRUE,TRUE
EXP000753,EMP049,Sales,7/28/2024,7/3/2024,274.19,USD,Training Corp,Office Supplies,Corporate Card,TRUE,TRUE
EXP000754,EMP013,Sales,11/23/2024,10/29/2024,168.68,USD,Tech Store,Training,Cash,TRUE,TRUE
EXP000755,EMP039,Sales,2/22/2024,2/11/2024,2619.81,USD,Airlines Corp,Travel,Cash,TRUE,FALSE
EXP000756,EMP012,HR,10/1/2024,9/26/2024,140.07,USD,Hotel Chain,Office Supplies,Cash,TRUE,FALSE
EXP000757,EMP003,Sales,3/17/2024,2/27/2024,361.41,USD,Hotel Chain,Training,Personal Card,TRUE,TRUE
EXP000758,EMP002,Marketing,12/1/2024,11/10/2024,138.46,USD,Online Retailer,Meals,Corporate Card,TRUE,FALSE
EXP000759,EMP045,Sales,5/15/2024,5/13/2024,3181.12,USD,Training Corp,Travel,Personal Card,TRUE,FALSE
EXP000760,EMP018,Finance,4/8/2024,3/25/2024,1469.81,USD,Local Restaurant,Technology,Corporate Card,TRUE,FALSE
EXP000761,EMP004,Engineering,10/21/2024,10/14/2024,360.4,USD,Hotel Chain,Office Supplies,Personal Card,TRUE,FALSE
EXP000762,EMP019,Marketing,10/7/2024,9/20/2024,121.28,USD,Hotel Chain,Meals,Personal Card,TRUE,FALSE
EXP000763,EMP038,Engineering,12/15/2024,11/16/2024,1173.7,USD,Tech Store,Technology,Corporate Card,TRUE,FALSE
EXP000764,EMP033,HR,3/25/2024,3/25/2024,391.39,USD,Local Restaurant,Training,Personal Card,FALSE,FALSE
EXP000765,EMP006,HR,7/12/2024,7/9/2024,106.66,USD,Airlines Corp,Office Supplies,Cash,TRUE,FALSE
EXP000766,EMP048,HR,12/4/2024,11/11/2024,107.2,USD,Online Retailer,Office Supplies,Corporate Card,TRUE,FALSE
EXP000767,EMP032,Engineering,10/26/2024,10/16/2024,124.91,USD,Airlines Corp,Office Supplies,Cash,TRUE,FALSE
EXP000768,EMP014,Engineering,7/19/2024,7/16/2024,708.26,USD,Training Corp,Technology,Cash,TRUE,FALSE
EXP000769,EMP041,Finance,12/24/2024,12/16/2024,288.95,USD,Local Restaurant,Office Supplies,Personal Card,TRUE,FALSE
EXP000770,EMP002,Marketing,8/20/2024,8/11/2024,718.55,USD,Restaurant A,Technology,Corporate Card,TRUE,FALSE
EXP000771,EMP050,HR,6/1/2024,5/22/2024,180.33,USD,Hotel Chain,Office Supplies,Personal Card,TRUE,FALSE
EXP000772,EMP007,Engineering,10/5/2024,9/30/2024,1178.67,USD,Training Corp,Training,Personal Card,TRUE,FALSE
EXP000773,EMP033,Finance,4/13/2024,3/28/2024,535.95,USD,Office Store,Technology,Personal Card,TRUE,FALSE
EXP000774,EMP001,Finance,12/22/2024,12/4/2024,840.25,USD,Hotel Chain,Technology,Personal Card,TRUE,FALSE
EXP000775,EMP029,HR,6/19/2024,6/4/2024,1181.91,USD,Training Corp,Training,Personal Card,TRUE,FALSE
EXP000776,EMP024,Marketing,8/13/2024,7/31/2024,74.7,USD,Office Store,Meals,Cash,TRUE,FALSE
EXP000777,EMP036,Engineering,4/9/2024,3/13/2024,239.95,USD,Hotel Chain,Technology,Cash,TRUE,FALSE
EXP000778,EMP014,HR,9/28/2024,9/18/2024,424.18,USD,Restaurant A,Training,Cash,TRUE,FALSE
EXP000779,EMP025,Finance,10/14/2024,9/26/2024,349.41,USD,Online Retailer,Technology,Personal Card,TRUE,FALSE
EXP000780,EMP047,Marketing,6/2/2024,5/25/2024,424.57,USD,Tech Store,Office Supplies,Corporate Card,TRUE,TRUE
EXP000781,EMP018,HR,10/23/2024,10/22/2024,609.17,USD,Tech Store,Training,Corporate Card,TRUE,FALSE
EXP000782,EMP043,Engineering,5/27/2024,5/22/2024,248.75,USD,Tech Store,Office Supplies,Corporate Card,TRUE,FALSE
EXP000783,EMP048,Marketing,7/26/2024,7/23/2024,158.71,USD,Hotel Chain,Meals,Corporate Card,TRUE,FALSE
EXP000784,EMP036,Marketing,8/24/2024,8/22/2024,624.19,USD,Restaurant A,Training,Cash,TRUE,FALSE
EXP000785,EMP046,Marketing,1/16/2024,12/30/2023,51.47,USD,Training Corp,Training,Corporate Card,FALSE,FALSE
EXP000786,EMP023,Engineering,1/20/2024,1/2/2024,1162.84,USD,Office Store,Technology,Cash,TRUE,FALSE
EXP000787,EMP004,HR,10/21/2024,10/1/2024,657.87,USD,Online Retailer,Training,Corporate Card,TRUE,FALSE
EXP000788,EMP028,Engineering,1/21/2024,1/11/2024,175.7,USD,Online Retailer,Office Supplies,Personal Card,TRUE,FALSE
EXP000789,EMP002,Finance,1/16/2024,12/26/2023,994.39,USD,Tech Store,Technology,Personal Card,TRUE,FALSE
EXP000790,EMP001,Sales,12/15/2024,11/16/2024,182.69,USD,Office Store,Office Supplies,Corporate Card,TRUE,TRUE
EXP000791,EMP002,Marketing,5/7/2024,4/11/2024,2513.4,USD,Restaurant A,Travel,Personal Card,FALSE,FALSE
EXP000792,EMP010,Marketing,5/14/2024,5/3/2024,3374.44,USD,Tech Store,Travel,Personal Card,TRUE,FALSE
EXP000793,EMP005,Engineering,7/15/2024,6/17/2024,8565.07,USD,Training Corp,Travel,Cash,TRUE,TRUE
EXP000794,EMP039,Engineering,11/24/2024,11/16/2024,893.34,USD,Training Corp,Training,Cash,FALSE,FALSE
EXP000795,EMP013,Marketing,4/13/2024,4/2/2024,124.55,USD,Local Restaurant,Meals,Cash,TRUE,FALSE
EXP000796,EMP012,HR,10/18/2024,10/3/2024,566.6,USD,Tech Store,Training,Corporate Card,TRUE,FALSE
EXP000797,EMP027,Engineering,8/11/2024,7/21/2024,73.6,USD,Training Corp,Technology,Corporate Card,TRUE,FALSE
EXP000798,EMP033,Engineering,2/24/2024,2/18/2024,916.8,USD,Hotel Chain,Technology,Corporate Card,TRUE,FALSE
EXP000799,EMP033,HR,3/29/2024,3/13/2024,71.11,USD,Training Corp,Training,Corporate Card,TRUE,FALSE
EXP000800,EMP045,Sales,5/9/2024,5/6/2024,148.67,USD,Hotel Chain,Meals,Cash,TRUE,FALSE
EXP000801,EMP018,Engineering,9/1/2024,8/23/2024,386.48,USD,Restaurant A,Office Supplies,Cash,TRUE,FALSE
EXP000802,EMP026,Marketing,1/6/2024,12/17/2023,2230.53,USD,Tech Store,Travel,Cash,TRUE,FALSE
EXP000803,EMP045,Marketing,4/12/2024,3/30/2024,113.09,USD,Airlines Corp,Meals,Personal Card,TRUE,FALSE
EXP000804,EMP018,Sales,8/2/2024,7/25/2024,3731.89,USD,Office Store,Travel,Personal Card,TRUE,FALSE
EXP000805,EMP034,Engineering,3/18/2024,3/13/2024,217.14,USD,Local Restaurant,Office Supplies,Cash,TRUE,FALSE
EXP000806,EMP044,Finance,2/21/2024,1/27/2024,3874.57,USD,Restaurant A,Travel,Cash,TRUE,TRUE
EXP000807,EMP002,Sales,10/9/2024,9/23/2024,178.43,USD,Tech Store,Travel,Cash,TRUE,FALSE
EXP000808,EMP009,Sales,12/4/2024,11/23/2024,72.28,USD,Online Retailer,Meals,Personal Card,FALSE,FALSE
EXP000809,EMP028,Finance,8/22/2024,8/9/2024,263.48,USD,Training Corp,Office Supplies,Cash,TRUE,FALSE
EXP000810,EMP020,Sales,11/10/2024,10/13/2024,2757.7,USD,Online Retailer,Training,Cash,TRUE,TRUE
EXP000811,EMP049,Finance,1/8/2024,12/21/2023,316.89,USD,Restaurant A,Office Supplies,Corporate Card,TRUE,FALSE
EXP000812,EMP030,Sales,9/18/2024,9/7/2024,1480.85,USD,Local Restaurant,Technology,Cash,TRUE,FALSE
EXP000813,EMP008,Sales,7/16/2024,6/19/2024,606.24,USD,Online Retailer,Training,Personal Card,TRUE,TRUE
EXP000814,EMP006,HR,5/11/2024,4/17/2024,473.8,USD,Tech Store,Training,Corporate Card,TRUE,FALSE
EXP000815,EMP032,Finance,5/6/2024,4/30/2024,292.69,USD,Restaurant A,Technology,Personal Card,TRUE,FALSE
EXP000816,EMP024,HR,1/26/2024,12/30/2023,862.05,USD,Online Retailer,Training,Personal Card,TRUE,FALSE
EXP000817,EMP034,HR,4/19/2024,3/29/2024,56.01,USD,Training Corp,Technology,Corporate Card,TRUE,TRUE
EXP000818,EMP046,Finance,5/28/2024,5/27/2024,253.55,USD,Online Retailer,Technology,Personal Card,TRUE,FALSE
EXP000819,EMP040,Sales,4/6/2024,3/27/2024,1442.82,USD,Online Retailer,Travel,Corporate Card,TRUE,FALSE
EXP000820,EMP018,Finance,8/15/2024,7/23/2024,1097.04,USD,Airlines Corp,Technology,Corporate Card,FALSE,FALSE
EXP000821,EMP027,HR,3/17/2024,3/1/2024,698.67,USD,Airlines Corp,Training,Corporate Card,FALSE,FALSE
EXP000822,EMP047,Finance,9/6/2024,8/7/2024,97.13,USD,Hotel Chain,Meals,Personal Card,TRUE,TRUE
EXP000823,EMP042,Marketing,3/11/2024,2/14/2024,126.93,USD,Office Store,Meals,Corporate Card,TRUE,FALSE
EXP000824,EMP020,Sales,10/14/2024,9/19/2024,1528.15,USD,Online Retailer,Technology,Personal Card,TRUE,FALSE
EXP000825,EMP048,Marketing,11/20/2024,10/27/2024,2598.8,USD,Local Restaurant,Travel,Corporate Card,FALSE,FALSE
EXP000826,EMP043,Sales,9/19/2024,9/1/2024,1132.27,USD,Training Corp,Technology,Corporate Card,TRUE,FALSE
EXP000827,EMP006,HR,6/15/2024,5/22/2024,67.22,USD,Online Retailer,Meals,Personal Card,TRUE,TRUE
EXP000828,EMP021,HR,1/11/2024,12/15/2023,518.18,USD,Training Corp,Training,Personal Card,TRUE,FALSE
EXP000829,EMP006,Finance,10/7/2024,9/21/2024,1264.35,USD,Office Store,Technology,Personal Card,TRUE,FALSE
EXP000830,EMP049,Marketing,10/20/2024,9/27/2024,129.57,USD,Training Corp,Meals,Cash,TRUE,FALSE
EXP000831,EMP022,Marketing,5/24/2024,5/14/2024,2844.35,USD,Local Restaurant,Travel,Personal Card,TRUE,FALSE
EXP000832,EMP044,HR,2/4/2024,1/6/2024,175.53,USD,Training Corp,Office Supplies,Corporate Card,TRUE,FALSE
EXP000833,EMP028,Engineering,5/27/2024,5/5/2024,62.05,USD,Airlines Corp,Office Supplies,Personal Card,TRUE,FALSE
EXP000834,EMP010,Finance,12/28/2024,12/28/2024,134.69,USD,Restaurant A,Training,Corporate Card,TRUE,TRUE
EXP000835,EMP010,Sales,6/26/2024,6/5/2024,104.59,USD,Restaurant A,Meals,Cash,TRUE,FALSE
EXP000836,EMP001,Engineering,3/13/2024,2/25/2024,222.53,USD,Hotel Chain,Technology,Corporate Card,TRUE,FALSE
EXP000837,EMP029,Sales,7/23/2024,6/26/2024,309.28,USD,Airlines Corp,Technology,Corporate Card,FALSE,FALSE
EXP000838,EMP049,HR,11/2/2024,10/5/2024,168.32,USD,Hotel Chain,Office Supplies,Cash,TRUE,FALSE
EXP000839,EMP008,Marketing,1/16/2024,1/3/2024,960.07,USD,Online Retailer,Travel,Corporate Card,FALSE,FALSE
EXP000840,EMP050,HR,3/27/2024,3/13/2024,276.44,USD,Tech Store,Office Supplies,Cash,TRUE,FALSE
EXP000841,EMP037,Sales,6/22/2024,6/19/2024,280.97,USD,Training Corp,Office Supplies,Personal Card,TRUE,TRUE
EXP000842,EMP017,Finance,7/8/2024,6/25/2024,778.37,USD,Local Restaurant,Technology,Cash,FALSE,FALSE
EXP000843,EMP037,Finance,9/27/2024,8/29/2024,126.04,USD,Tech Store,Office Supplies,Cash,TRUE,FALSE
EXP000844,EMP033,Sales,11/4/2024,10/26/2024,483.11,USD,Restaurant A,Training,Personal Card,TRUE,TRUE
EXP000845,EMP050,Marketing,8/13/2024,7/21/2024,2111.17,USD,Local Restaurant,Travel,Corporate Card,TRUE,FALSE
EXP000846,EMP048,Sales,8/17/2024,8/1/2024,1078.61,USD,Office Store,Travel,Corporate Card,TRUE,FALSE
EXP000847,EMP027,Sales,9/16/2024,8/24/2024,542.15,USD,Local Restaurant,Technology,Personal Card,TRUE,FALSE
EXP000848,EMP030,Finance,9/2/2024,8/26/2024,314.83,USD,Tech Store,Office Supplies,Cash,TRUE,FALSE
EXP000849,EMP015,Marketing,3/6/2024,2/8/2024,53.86,USD,Office Store,Meals,Corporate Card,TRUE,FALSE
EXP000850,EMP016,Finance,12/18/2024,11/21/2024,351.51,USD,Online Retailer,Meals,Personal Card,TRUE,TRUE
EXP000851,EMP022,Engineering,8/27/2024,7/31/2024,554.56,USD,Online Retailer,Training,Corporate Card,TRUE,FALSE
EXP000852,EMP010,Engineering,1/16/2024,12/18/2023,398.2,USD,Online Retailer,Office Supplies,Corporate Card,TRUE,FALSE
EXP000853,EMP003,Marketing,5/29/2024,5/24/2024,3932.18,USD,Tech Store,Travel,Corporate Card,FALSE,FALSE
EXP000854,EMP021,Sales,9/12/2024,9/7/2024,903.81,USD,Online Retailer,Travel,Corporate Card,TRUE,FALSE
EXP000855,EMP013,Finance,8/2/2024,7/11/2024,1176.98,USD,Training Corp,Technology,Personal Card,TRUE,FALSE
EXP000856,EMP010,Marketing,2/23/2024,1/29/2024,3371.86,USD,Airlines Corp,Travel,Cash,TRUE,FALSE
EXP000857,EMP028,Finance,6/14/2024,5/25/2024,238.34,USD,Tech Store,Office Supplies,Corporate Card,TRUE,FALSE
EXP000858,EMP024,Sales,2/22/2024,2/16/2024,81.02,USD,Online Retailer,Meals,Corporate Card,TRUE,FALSE
EXP000859,EMP043,HR,11/30/2024,11/3/2024,461.22,USD,Hotel Chain,Training,Corporate Card,TRUE,FALSE
EXP000860,EMP013,Marketing,2/17/2024,1/25/2024,250.09,USD,Hotel Chain,Travel,Cash,TRUE,FALSE
EXP000861,EMP002,Engineering,3/1/2024,2/24/2024,109.45,USD,Local Restaurant,Training,Cash,FALSE,FALSE
EXP000862,EMP034,Marketing,8/3/2024,7/28/2024,956.01,USD,Training Corp,Technology,Cash,TRUE,FALSE
EXP000863,EMP033,Marketing,7/8/2024,6/27/2024,128.53,USD,Tech Store,Meals,Cash,FALSE,FALSE
EXP000864,EMP043,HR,1/24/2024,12/30/2023,308.17,USD,Restaurant A,Office Supplies,Cash,TRUE,FALSE
EXP000865,EMP026,Marketing,3/17/2024,2/28/2024,1770.4,USD,Airlines Corp,Travel,Corporate Card,TRUE,FALSE
EXP000866,EMP023,Marketing,10/5/2024,9/26/2024,216.59,USD,Hotel Chain,Office Supplies,Cash,TRUE,TRUE
EXP000867,EMP027,Sales,8/4/2024,7/23/2024,155.51,USD,Hotel Chain,Meals,Personal Card,FALSE,FALSE
EXP000868,EMP010,HR,1/24/2024,1/18/2024,842.65,USD,Airlines Corp,Training,Personal Card,TRUE,FALSE
EXP000869,EMP021,Sales,10/10/2024,10/10/2024,1272.64,USD,Local Restaurant,Technology,Corporate Card,FALSE,FALSE
EXP000870,EMP008,Engineering,8/22/2024,8/19/2024,246.88,USD,Local Restaurant,Office Supplies,Cash,TRUE,FALSE
EXP000871,EMP029,Sales,6/13/2024,5/26/2024,116.3,USD,Airlines Corp,Meals,Personal Card,TRUE,FALSE
EXP000872,EMP016,Marketing,10/29/2024,10/12/2024,2500.12,USD,Training Corp,Travel,Cash,TRUE,FALSE
EXP000873,EMP015,Marketing,9/13/2024,9/1/2024,808.53,USD,Training Corp,Training,Cash,TRUE,FALSE
EXP000874,EMP030,Marketing,4/29/2024,4/25/2024,1192.64,USD,Local Restaurant,Technology,Corporate Card,TRUE,FALSE
EXP000875,EMP008,HR,3/5/2024,2/27/2024,637.6,USD,Tech Store,Training,Personal Card,TRUE,FALSE
